date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2013-07-14,34459.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0,1726.0,1516.0,1731.0,79.0,3723.0
2013-07-15,23906.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0,1726.0,1516.0,1731.0,79.0
2013-07-16,27584.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0,1726.0,1516.0,1731.0
2013-07-17,27269.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0,1726.0,1516.0
2013-07-18,29061.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0,1726.0
2013-07-19,31166.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0,1803.0
2013-07-20,32531.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0,-10253.0
2013-07-21,34438.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0,3447.0
2013-07-22,23838.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0,-99.0
2013-07-23,27244.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0,2109.0
2013-07-24,27650.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0,1517.0
2013-07-25,29235.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0,1939.0
2013-07-26,31063.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0,1467.0
2013-07-27,32845.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0,-10553.0
2013-07-28,34540.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0,3678.0
2013-07-29,23734.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0,-315.0
2013-07-30,27574.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0,1792.0
2013-07-31,27235.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0,2105.0
2013-08-01,25778.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0,1365.0
2013-08-02,27719.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0,1907.0
2013-08-03,29326.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0,-10600.0
2013-08-04,30685.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0,3406.0
2013-08-05,21629.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0,406.0
2013-08-06,24378.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0,1585.0
2013-08-07,24130.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0,1828.0
2013-08-08,26037.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0,1782.0
2013-08-09,27442.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0,1695.0
2013-08-10,28838.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0,-10806.0
2013-08-11,30788.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0,3840.0
2013-08-12,21532.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0,-339.0
2013-08-13,24383.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0,-1457.0
2013-08-14,24431.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0,1941.0
2013-08-15,26191.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0,1607.0
2013-08-16,27843.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0,1359.0
2013-08-17,29319.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0,-9056.0
2013-08-18,30603.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0,2749.0
2013-08-19,21159.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0,-248.0
2013-08-20,24682.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0,1907.0
2013-08-21,24545.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0,1405.0
2013-08-22,26270.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0,1396.0
2013-08-23,27348.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0,1950.0
2013-08-24,29294.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0,-9256.0
2013-08-25,30437.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0,2851.0
2013-08-26,21291.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0,48.0
2013-08-27,24538.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0,1760.0
2013-08-28,24574.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0,1652.0
2013-08-29,25940.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0,1476.0
2013-08-30,27776.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0,1284.0
2013-08-31,29101.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0,-9444.0
2013-09-01,29084.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0,3523.0
2013-09-02,20630.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0,-137.0
2013-09-03,23309.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0,1725.0
2013-09-04,23081.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0,1078.0
2013-09-05,24478.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0,1946.0
2013-09-06,26219.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0,1143.0
2013-09-07,27553.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0,-9146.0
2013-09-08,28892.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0,3247.0
2013-09-09,20329.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0,36.0
2013-09-10,23528.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0,1366.0
2013-09-11,23172.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0,1836.0
2013-09-12,24597.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0,1325.0
2013-09-13,25985.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0,-17.0
2013-09-14,27579.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0,-8454.0
2013-09-15,28917.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0,2679.0
2013-09-16,20608.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0,-228.0
2013-09-17,22747.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0,1397.0
2013-09-18,23324.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0,1741.0
2013-09-19,24920.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0,1334.0
2013-09-20,26081.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0,1339.0
2013-09-21,27684.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0,-8563.0
2013-09-22,28984.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0,3199.0
2013-09-23,20254.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0,-356.0
2013-09-24,22998.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0,1425.0
2013-09-25,23140.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0,1388.0
2013-09-26,24418.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0,1594.0
2013-09-27,25986.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0,1338.0
2013-09-28,27027.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0,-8309.0
2013-09-29,28936.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0,2139.0
2013-09-30,20320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0,577.0
2013-10-01,21640.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0,1596.0
2013-10-02,21831.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0,1161.0
2013-10-03,22921.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0,1603.0
2013-10-04,24277.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0,1300.0
2013-10-05,25610.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0,-8730.0
2013-10-06,27002.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0,2744.0
2013-10-07,19066.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0,142.0
2013-10-08,21693.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0,1278.0
2013-10-09,21509.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0,1568.0
2013-10-10,23427.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0,1041.0
2013-10-11,24330.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0,1909.0
2013-10-12,25521.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0,-8616.0
2013-10-13,27190.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0,1320.0
2013-10-14,18958.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0,191.0
2013-10-15,21713.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0,1090.0
2013-10-16,21706.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0,1356.0
2013-10-17,23126.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0,1333.0
2013-10-18,24277.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0,1392.0
2013-10-19,25871.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0,-7936.0
2013-10-20,27019.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0,2627.0
2013-10-21,18984.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0,-184.0
2013-10-22,21752.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0,1918.0
2013-10-23,21658.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0,903.0
2013-10-24,23069.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0,1191.0
2013-10-25,24313.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0,1669.0
2013-10-26,25539.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0,-8232.0
2013-10-27,27007.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0,2755.0
2013-10-28,19059.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0,-7.0
2013-10-29,21740.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0,1420.0
2013-10-30,21898.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0,1151.0
2013-10-31,23025.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0,1594.0
2013-11-01,25869.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0,1148.0
2013-11-02,27127.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0,-8035.0
2013-11-03,28886.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0,2768.0
2013-11-04,20349.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0,-94.0
2013-11-05,23130.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0,1411.0
2013-11-06,23050.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0,1244.0
2013-11-07,24330.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0,1226.0
2013-11-08,26117.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0,1468.0
2013-11-09,27491.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0,-7948.0
2013-11-10,28752.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0,2681.0
2013-11-11,20431.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0,158.0
2013-11-12,23153.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0,1127.0
2013-11-13,23037.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0,2844.0
2013-11-14,24249.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0,1258.0
2013-11-15,25875.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0,1759.0
2013-11-16,27480.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0,-8537.0
2013-11-17,28855.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0,2781.0
2013-11-18,20216.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0,-80.0
2013-11-19,23194.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0,1280.0
2013-11-20,23203.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0,1787.0
2013-11-21,24369.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0,1374.0
2013-11-22,26053.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0,1261.0
2013-11-23,27259.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0,-8321.0
2013-11-24,28921.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0,2722.0
2013-11-25,20227.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0,-116.0
2013-11-26,23019.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0,1212.0
2013-11-27,23153.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0,1626.0
2013-11-28,24342.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0,1605.0
2013-11-29,25969.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0,1375.0
2013-11-30,27258.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0,-8639.0
2013-12-01,21308.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0,2978.0
2013-12-02,15515.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0,9.0
2013-12-03,17384.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0,1166.0
2013-12-04,17464.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0,1684.0
2013-12-05,18267.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0,1206.0
2013-12-06,19502.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0,1662.0
2013-12-07,20517.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0,-8694.0
2013-12-08,21253.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0,2792.0
2013-12-09,15150.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0,134.0
2013-12-10,17290.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0,1189.0
2013-12-11,17458.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0,1627.0
2013-12-12,18441.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0,1289.0
2013-12-13,19096.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0,-5950.0
2013-12-14,20254.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0,-5793.0
2013-12-15,21802.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0,1869.0
2013-12-16,15285.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0,80.0
2013-12-17,17114.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0,803.0
2013-12-18,17147.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0,1235.0
2013-12-19,18112.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0,1015.0
2013-12-20,18993.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0,736.0
2013-12-21,20367.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0,-6103.0
2013-12-22,21532.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0,2140.0
2013-12-23,15295.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0,168.0
2013-12-24,17253.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0,983.0
2013-12-25,17404.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0,655.0
2013-12-26,18260.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0,1158.0
2013-12-27,18907.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0,1548.0
2013-12-28,20183.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0,-6517.0
2013-12-29,20946.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0,1829.0
2013-12-30,15079.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0,33.0
2013-12-31,17070.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0,965.0
2014-01-01,17496.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0,881.0
2014-01-02,18952.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0,1374.0
2014-01-03,19726.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0,1165.0
2014-01-04,21021.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0,-6237.0
2014-01-05,21886.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0,1958.0
2014-01-06,15557.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0,151.0
2014-01-07,17596.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0,856.0
2014-01-08,17687.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0,647.0
2014-01-09,18991.0,1304.0,91.0,2039.0,-6329.0,865.0,1295.0,774.0,1456.0,426.0,1991.0,-5867.0,763.0,1276.0
